peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	rE2G_probability	rE2G_binary
chr1:966730-967230	ENSG00000187608	ISG15	chr1	966730	967230	1001137	+	34157	immune	method5_re2g	0.7274195180672064	0.7274195180672064	1
chr1:966730-967230	ENSG00000187634	SAMD11	chr1	966730	967230	923922	+	43058	immune	method5_re2g	0.6919875112113378	0.6919875112113378	1
chr1:966730-967230	ENSG00000187642	PERM1	chr1	966730	967230	982116	-	15136	immune	method5_re2g	0.9995097447993323	0.9995097447993323	1
chr1:966730-967230	ENSG00000187961	KLHL17	chr1	966730	967230	960583	+	6397	immune	method5_re2g	0.9998294597811879	0.9998294597811879	1
chr1:966730-967230	ENSG00000188157	AGRN	chr1	966730	967230	1020119	+	53139	immune	method5_re2g	0.4372908427762269	0.4372908427762269	1
chr1:966730-967230	ENSG00000188290	HES4	chr1	966730	967230	1000171	-	33191	immune	method5_re2g	0.9985184157775914	0.9985184157775914	1
chr1:966730-967230	ENSG00000188976	NOC2L	chr1	966730	967230	959308	-	7672	immune	method5_re2g	0.9594852159759066	0.9594852159759066	1
chr1:966730-967230	ENSG00000215915	ATAD3C	chr1	966730	967230	1449688	+	482708	immune	method5_re2g	0.8043568946364003	0.8043568946364003	1
chr1:966730-967230	ENSG00000237330	RNF223	chr1	966730	967230	1074305	-	107325	immune	method5_re2g	0.41949967329389065	0.41949967329389065	1
chr1:966730-967230	ENSG00000284662	OR4F16	chr1	966730	967230	686653	-	280327	immune	method5_re2g	0.9867038171217707	0.9867038171217707	1
chr1:967366-967866	ENSG00000187583	PLEKHN1	chr1	967366	967866	966481	+	1135	immune	method5_re2g	0.9992412513345817	0.9992412513345817	1
chr1:967366-967866	ENSG00000187608	ISG15	chr1	967366	967866	1001137	+	33521	immune	method5_re2g	0.44205778421370173	0.44205778421370173	1
chr1:967366-967866	ENSG00000187634	SAMD11	chr1	967366	967866	923922	+	43694	immune	method5_re2g	0.37004573916481787	0.37004573916481787	1
chr1:967366-967866	ENSG00000187642	PERM1	chr1	967366	967866	982116	-	14500	immune	method5_re2g	0.9970408134358247	0.9970408134358247	1
chr1:967366-967866	ENSG00000187961	KLHL17	chr1	967366	967866	960583	+	7033	immune	method5_re2g	0.998838509189475	0.998838509189475	1
chr1:967366-967866	ENSG00000188157	AGRN	chr1	967366	967866	1020119	+	52503	immune	method5_re2g	0.2500845960518821	0.2500845960518821	1
chr1:967366-967866	ENSG00000188290	HES4	chr1	967366	967866	1000171	-	32555	immune	method5_re2g	0.9949179331424067	0.9949179331424067	1
chr1:967366-967866	ENSG00000188976	NOC2L	chr1	967366	967866	959308	-	8308	immune	method5_re2g	0.7841015798767202	0.7841015798767202	1
chr1:967366-967866	ENSG00000215915	ATAD3C	chr1	967366	967866	1449688	+	482072	immune	method5_re2g	0.7576390638579257	0.7576390638579257	1
chr1:967366-967866	ENSG00000237330	RNF223	chr1	967366	967866	1074305	-	106689	immune	method5_re2g	0.27497860804476076	0.27497860804476076	1
chr1:967366-967866	ENSG00000284662	OR4F16	chr1	967366	967866	686653	-	280963	immune	method5_re2g	0.9494874867663377	0.9494874867663377	1
chr1:967867-968367	ENSG00000187583	PLEKHN1	chr1	967867	968367	966481	+	1636	immune	method5_re2g	0.9991733241788942	0.9991733241788942	1
chr1:967867-968367	ENSG00000187608	ISG15	chr1	967867	968367	1001137	+	33020	immune	method5_re2g	0.40388336164000177	0.40388336164000177	1
chr1:967867-968367	ENSG00000187634	SAMD11	chr1	967867	968367	923922	+	44195	immune	method5_re2g	0.3435298068373721	0.3435298068373721	1
chr1:967867-968367	ENSG00000187642	PERM1	chr1	967867	968367	982116	-	13999	immune	method5_re2g	0.9959261137431494	0.9959261137431494	1
chr1:967867-968367	ENSG00000187961	KLHL17	chr1	967867	968367	960583	+	7534	immune	method5_re2g	0.9985725036476355	0.9985725036476355	1
chr1:967867-968367	ENSG00000188157	AGRN	chr1	967867	968367	1020119	+	52002	immune	method5_re2g	0.23361491815794533	0.23361491815794533	1
chr1:967867-968367	ENSG00000188290	HES4	chr1	967867	968367	1000171	-	32054	immune	method5_re2g	0.9940227600285186	0.9940227600285186	1
chr1:967867-968367	ENSG00000188976	NOC2L	chr1	967867	968367	959308	-	8809	immune	method5_re2g	0.7464485748285244	0.7464485748285244	1
chr1:967867-968367	ENSG00000215915	ATAD3C	chr1	967867	968367	1449688	+	481571	immune	method5_re2g	0.7536329080090064	0.7536329080090064	1
chr1:967867-968367	ENSG00000237330	RNF223	chr1	967867	968367	1074305	-	106188	immune	method5_re2g	0.2637789421505719	0.2637789421505719	1
chr1:967867-968367	ENSG00000284662	OR4F16	chr1	967867	968367	686653	-	281464	immune	method5_re2g	0.9432916102020733	0.9432916102020733	1
chr1:969537-970037	ENSG00000187583	PLEKHN1	chr1	969537	970037	966481	+	3306	immune	method5_re2g	0.9976130579557018	0.9976130579557018	1
chr1:969537-970037	ENSG00000187608	ISG15	chr1	969537	970037	1001137	+	31350	immune	method5_re2g	0.35293848162006286	0.35293848162006286	1
chr1:969537-970037	ENSG00000187634	SAMD11	chr1	969537	970037	923922	+	45865	immune	method5_re2g	0.2885620791124738	0.2885620791124738	1
chr1:969537-970037	ENSG00000187642	PERM1	chr1	969537	970037	982116	-	12329	immune	method5_re2g	0.9935503415513769	0.9935503415513769	1
chr1:969537-970037	ENSG00000187961	KLHL17	chr1	969537	970037	960583	+	9204	immune	method5_re2g	0.9974555496046458	0.9974555496046458	1
chr1:969537-970037	ENSG00000188157	AGRN	chr1	969537	970037	1020119	+	50332	immune	method5_re2g	0.21262778831917262	0.21262778831917262	1
chr1:969537-970037	ENSG00000188290	HES4	chr1	969537	970037	1000171	-	30384	immune	method5_re2g	0.9925211314158547	0.9925211314158547	1
chr1:969537-970037	ENSG00000188976	NOC2L	chr1	969537	970037	959308	-	10479	immune	method5_re2g	0.6308187276471303	0.6308187276471303	1
chr1:969537-970037	ENSG00000215915	ATAD3C	chr1	969537	970037	1449688	+	479901	immune	method5_re2g	0.7474683341393678	0.7474683341393678	1
chr1:969537-970037	ENSG00000237330	RNF223	chr1	969537	970037	1074305	-	104518	immune	method5_re2g	0.24799695810430045	0.24799695810430045	1
chr1:969537-970037	ENSG00000284662	OR4F16	chr1	969537	970037	686653	-	283134	immune	method5_re2g	0.9285241300460121	0.9285241300460121	1
chr1:971359-971859	ENSG00000187583	PLEKHN1	chr1	971359	971859	966481	+	5128	immune	method5_re2g	0.9975120835472329	0.9975120835472329	1
chr1:971359-971859	ENSG00000187608	ISG15	chr1	971359	971859	1001137	+	29528	immune	method5_re2g	0.36565710258868694	0.36565710258868694	1
chr1:971359-971859	ENSG00000187634	SAMD11	chr1	971359	971859	923922	+	47687	immune	method5_re2g	0.3004543061285428	0.3004543061285428	1
chr1:971359-971859	ENSG00000187642	PERM1	chr1	971359	971859	982116	-	10507	immune	method5_re2g	0.99395150560845	0.99395150560845	1
chr1:971359-971859	ENSG00000187961	KLHL17	chr1	971359	971859	960583	+	11026	immune	method5_re2g	0.9974890741238548	0.9974890741238548	1
chr1:971359-971859	ENSG00000188157	AGRN	chr1	971359	971859	1020119	+	48510	immune	method5_re2g	0.21934177746753009	0.21934177746753009	1
chr1:971359-971859	ENSG00000188290	HES4	chr1	971359	971859	1000171	-	28562	immune	method5_re2g	0.9929044067116951	0.9929044067116951	1
chr1:971359-971859	ENSG00000188976	NOC2L	chr1	971359	971859	959308	-	12301	immune	method5_re2g	0.6329639340589991	0.6329639340589991	1
chr1:971359-971859	ENSG00000215915	ATAD3C	chr1	971359	971859	1449688	+	478079	immune	method5_re2g	0.7485285688506581	0.7485285688506581	1
chr1:971359-971859	ENSG00000237330	RNF223	chr1	971359	971859	1074305	-	102696	immune	method5_re2g	0.25330624300667764	0.25330624300667764	1
chr1:971359-971859	ENSG00000284662	OR4F16	chr1	971359	971859	686653	-	284956	immune	method5_re2g	0.9342462891754684	0.9342462891754684	1
chr1:973202-973702	ENSG00000187583	PLEKHN1	chr1	973202	973702	966481	+	6971	immune	method5_re2g	0.9970929508669486	0.9970929508669486	1
chr1:973202-973702	ENSG00000187608	ISG15	chr1	973202	973702	1001137	+	27685	immune	method5_re2g	0.3579697972902689	0.3579697972902689	1
chr1:973202-973702	ENSG00000187634	SAMD11	chr1	973202	973702	923922	+	49530	immune	method5_re2g	0.29219554270457504	0.29219554270457504	1
chr1:973202-973702	ENSG00000187642	PERM1	chr1	973202	973702	982116	-	8664	immune	method5_re2g	0.9930387678712739	0.9930387678712739	1
chr1:973202-973702	ENSG00000187961	KLHL17	chr1	973202	973702	960583	+	12869	immune	method5_re2g	0.9971922412881468	0.9971922412881468	1
chr1:973202-973702	ENSG00000188157	AGRN	chr1	973202	973702	1020119	+	46667	immune	method5_re2g	0.21467428321674936	0.21467428321674936	1
chr1:973202-973702	ENSG00000188290	HES4	chr1	973202	973702	1000171	-	26719	immune	method5_re2g	0.9926339166579069	0.9926339166579069	1
chr1:973202-973702	ENSG00000188976	NOC2L	chr1	973202	973702	959308	-	14144	immune	method5_re2g	0.6065003041900834	0.6065003041900834	1
chr1:973202-973702	ENSG00000215915	ATAD3C	chr1	973202	973702	1449688	+	476236	immune	method5_re2g	0.740587319788365	0.740587319788365	1
chr1:973202-973702	ENSG00000237330	RNF223	chr1	973202	973702	1074305	-	100853	immune	method5_re2g	0.24748697861578503	0.24748697861578503	1
chr1:973202-973702	ENSG00000284662	OR4F16	chr1	973202	973702	686653	-	286799	immune	method5_re2g	0.9335069677960467	0.9335069677960467	1
chr1:975425-975925	ENSG00000187583	PLEKHN1	chr1	975425	975925	966481	+	9194	immune	method5_re2g	0.9969488810650089	0.9969488810650089	1
chr1:975425-975925	ENSG00000187608	ISG15	chr1	975425	975925	1001137	+	25462	immune	method5_re2g	0.37425195591789306	0.37425195591789306	1
chr1:975425-975925	ENSG00000187634	SAMD11	chr1	975425	975925	923922	+	51753	immune	method5_re2g	0.29945232818248235	0.29945232818248235	1
chr1:975425-975925	ENSG00000187642	PERM1	chr1	975425	975925	982116	-	6441	immune	method5_re2g	0.9920819845786119	0.9920819845786119	1
chr1:975425-975925	ENSG00000187961	KLHL17	chr1	975425	975925	960583	+	15092	immune	method5_re2g	0.9971202013730487	0.9971202013730487	1
chr1:975425-975925	ENSG00000188157	AGRN	chr1	975425	975925	1020119	+	44444	immune	method5_re2g	0.22337952403939837	0.22337952403939837	1
chr1:975425-975925	ENSG00000188290	HES4	chr1	975425	975925	1000171	-	24496	immune	method5_re2g	0.9931056663284782	0.9931056663284782	1
chr1:975425-975925	ENSG00000188976	NOC2L	chr1	975425	975925	959308	-	16367	immune	method5_re2g	0.599957105846189	0.599957105846189	1
chr1:975425-975925	ENSG00000215915	ATAD3C	chr1	975425	975925	1449688	+	474013	immune	method5_re2g	0.742111125921741	0.742111125921741	1
chr1:975425-975925	ENSG00000237330	RNF223	chr1	975425	975925	1074305	-	98630	immune	method5_re2g	0.2537293583692111	0.2537293583692111	1
chr1:975425-975925	ENSG00000284662	OR4F16	chr1	975425	975925	686653	-	289022	immune	method5_re2g	0.9380315411073387	0.9380315411073387	1
chr1:975964-976464	ENSG00000187583	PLEKHN1	chr1	975964	976464	966481	+	9733	immune	method5_re2g	0.998968455715601	0.998968455715601	1
chr1:975964-976464	ENSG00000187608	ISG15	chr1	975964	976464	1001137	+	24923	immune	method5_re2g	0.520350816101807	0.520350816101807	1
chr1:975964-976464	ENSG00000187634	SAMD11	chr1	975964	976464	923922	+	52292	immune	method5_re2g	0.44440198460674896	0.44440198460674896	1
chr1:975964-976464	ENSG00000187642	PERM1	chr1	975964	976464	982116	-	5902	immune	method5_re2g	0.8659626626830468	0.8659626626830468	1
chr1:975964-976464	ENSG00000187961	KLHL17	chr1	975964	976464	960583	+	15631	immune	method5_re2g	0.9987888090990774	0.9987888090990774	1
chr1:975964-976464	ENSG00000188157	AGRN	chr1	975964	976464	1020119	+	43905	immune	method5_re2g	0.29766881886420987	0.29766881886420987	1
chr1:975964-976464	ENSG00000188290	HES4	chr1	975964	976464	1000171	-	23957	immune	method5_re2g	0.9962082286440966	0.9962082286440966	1
chr1:975964-976464	ENSG00000188976	NOC2L	chr1	975964	976464	959308	-	16906	immune	method5_re2g	0.7747845942477404	0.7747845942477404	1
chr1:975964-976464	ENSG00000215915	ATAD3C	chr1	975964	976464	1449688	+	473474	immune	method5_re2g	0.7614951765932572	0.7614951765932572	1
chr1:975964-976464	ENSG00000237330	RNF223	chr1	975964	976464	1074305	-	98091	immune	method5_re2g	0.3100824362108254	0.3100824362108254	1
chr1:975964-976464	ENSG00000284662	OR4F16	chr1	975964	976464	686653	-	289561	immune	method5_re2g	0.9684333497492693	0.9684333497492693	1
chr1:983486-983986	ENSG00000187583	PLEKHN1	chr1	983486	983986	966481	+	17255	immune	method5_re2g	0.9940166605527417	0.9940166605527417	1
chr1:983486-983986	ENSG00000187608	ISG15	chr1	983486	983986	1001137	+	17401	immune	method5_re2g	0.9940401002526978	0.9940401002526978	1
chr1:983486-983986	ENSG00000187642	PERM1	chr1	983486	983986	982116	-	1620	immune	method5_re2g	0.8664887627333566	0.8664887627333566	1
chr1:983486-983986	ENSG00000187961	KLHL17	chr1	983486	983986	960583	+	23153	immune	method5_re2g	0.447312117537831	0.447312117537831	1
chr1:983486-983986	ENSG00000188157	AGRN	chr1	983486	983986	1020119	+	36383	immune	method5_re2g	0.40892219631531923	0.40892219631531923	1
chr1:983486-983986	ENSG00000188290	HES4	chr1	983486	983986	1000171	-	16435	immune	method5_re2g	0.9936890589763471	0.9936890589763471	1
chr1:983486-983986	ENSG00000188976	NOC2L	chr1	983486	983986	959308	-	24428	immune	method5_re2g	0.28335888075526305	0.28335888075526305	1
chr1:983486-983986	ENSG00000215915	ATAD3C	chr1	983486	983986	1449688	+	465952	immune	method5_re2g	0.7454656955835337	0.7454656955835337	1
chr1:983486-983986	ENSG00000237330	RNF223	chr1	983486	983986	1074305	-	90569	immune	method5_re2g	0.3551013158218397	0.3551013158218397	1
chr1:983486-983986	ENSG00000284662	OR4F16	chr1	983486	983986	686653	-	297083	immune	method5_re2g	0.9037922570681982	0.9037922570681982	1
chr1:984066-984566	ENSG00000187583	PLEKHN1	chr1	984066	984566	966481	+	17835	immune	method5_re2g	0.9970621207923189	0.9970621207923189	1
chr1:984066-984566	ENSG00000187608	ISG15	chr1	984066	984566	1001137	+	16821	immune	method5_re2g	0.9965368837167236	0.9965368837167236	1
chr1:984066-984566	ENSG00000187634	SAMD11	chr1	984066	984566	923922	+	60394	immune	method5_re2g	0.24567052683453802	0.24567052683453802	1
chr1:984066-984566	ENSG00000187642	PERM1	chr1	984066	984566	982116	-	2200	immune	method5_re2g	0.9991735560057187	0.9991735560057187	1
chr1:984066-984566	ENSG00000187961	KLHL17	chr1	984066	984566	960583	+	23733	immune	method5_re2g	0.5898880144866248	0.5898880144866248	1
chr1:984066-984566	ENSG00000188157	AGRN	chr1	984066	984566	1020119	+	35803	immune	method5_re2g	0.4890186804669759	0.4890186804669759	1
chr1:984066-984566	ENSG00000188290	HES4	chr1	984066	984566	1000171	-	15855	immune	method5_re2g	0.9963462780052648	0.9963462780052648	1
chr1:984066-984566	ENSG00000188976	NOC2L	chr1	984066	984566	959308	-	25008	immune	method5_re2g	0.4066775501177646	0.4066775501177646	1
chr1:984066-984566	ENSG00000215915	ATAD3C	chr1	984066	984566	1449688	+	465372	immune	method5_re2g	0.7592348155536229	0.7592348155536229	1
chr1:984066-984566	ENSG00000237330	RNF223	chr1	984066	984566	1074305	-	89989	immune	method5_re2g	0.4056592672842752	0.4056592672842752	1
chr1:984066-984566	ENSG00000284662	OR4F16	chr1	984066	984566	686653	-	297663	immune	method5_re2g	0.9416155505902996	0.9416155505902996	1
chr1:995957-996457	ENSG00000187583	PLEKHN1	chr1	995957	996457	966481	+	29726	immune	method5_re2g	0.9918547721152629	0.9918547721152629	1
chr1:995957-996457	ENSG00000187608	ISG15	chr1	995957	996457	1001137	+	4930	immune	method5_re2g	0.9984306789898342	0.9984306789898342	1
chr1:995957-996457	ENSG00000187642	PERM1	chr1	995957	996457	982116	-	14091	immune	method5_re2g	0.9878291726002754	0.9878291726002754	1
chr1:995957-996457	ENSG00000187961	KLHL17	chr1	995957	996457	960583	+	35624	immune	method5_re2g	0.38223775134400806	0.38223775134400806	1
chr1:995957-996457	ENSG00000188157	AGRN	chr1	995957	996457	1020119	+	23912	immune	method5_re2g	0.5254374625868268	0.5254374625868268	1
chr1:995957-996457	ENSG00000188290	HES4	chr1	995957	996457	1000171	-	3964	immune	method5_re2g	0.9985662630744087	0.9985662630744087	1
chr1:995957-996457	ENSG00000188976	NOC2L	chr1	995957	996457	959308	-	36899	immune	method5_re2g	0.23263874799668288	0.23263874799668288	1
chr1:995957-996457	ENSG00000215915	ATAD3C	chr1	995957	996457	1449688	+	453481	immune	method5_re2g	0.7637943060871247	0.7637943060871247	1
chr1:995957-996457	ENSG00000237330	RNF223	chr1	995957	996457	1074305	-	78098	immune	method5_re2g	0.40583446162353143	0.40583446162353143	1
chr1:995957-996457	ENSG00000284662	OR4F16	chr1	995957	996457	686653	-	309554	immune	method5_re2g	0.9110369312713834	0.9110369312713834	1
chr1:996892-997392	ENSG00000187583	PLEKHN1	chr1	996892	997392	966481	+	30661	immune	method5_re2g	0.9928807075469575	0.9928807075469575	1
chr1:996892-997392	ENSG00000187608	ISG15	chr1	996892	997392	1001137	+	3995	immune	method5_re2g	0.9987815050361672	0.9987815050361672	1
chr1:996892-997392	ENSG00000187642	PERM1	chr1	996892	997392	982116	-	15026	immune	method5_re2g	0.9920373784234197	0.9920373784234197	1
chr1:996892-997392	ENSG00000187961	KLHL17	chr1	996892	997392	960583	+	36559	immune	method5_re2g	0.4054559896846863	0.4054559896846863	1
chr1:996892-997392	ENSG00000188157	AGRN	chr1	996892	997392	1020119	+	22977	immune	method5_re2g	0.5445087180836402	0.5445087180836402	1
chr1:996892-997392	ENSG00000188290	HES4	chr1	996892	997392	1000171	-	3029	immune	method5_re2g	0.9989295055299385	0.9989295055299385	1
chr1:996892-997392	ENSG00000188976	NOC2L	chr1	996892	997392	959308	-	37834	immune	method5_re2g	0.24890629894629895	0.24890629894629895	1
chr1:996892-997392	ENSG00000215915	ATAD3C	chr1	996892	997392	1449688	+	452546	immune	method5_re2g	0.7681124835703405	0.7681124835703405	1
chr1:996892-997392	ENSG00000237330	RNF223	chr1	996892	997392	1074305	-	77163	immune	method5_re2g	0.417178081018175	0.417178081018175	1
chr1:996892-997392	ENSG00000284662	OR4F16	chr1	996892	997392	686653	-	310489	immune	method5_re2g	0.9186978613311181	0.9186978613311181	1
chr1:997712-998212	ENSG00000187583	PLEKHN1	chr1	997712	998212	966481	+	31481	immune	method5_re2g	0.993748203139589	0.993748203139589	1
chr1:997712-998212	ENSG00000187608	ISG15	chr1	997712	998212	1001137	+	3175	immune	method5_re2g	0.9990637517781947	0.9990637517781947	1
chr1:997712-998212	ENSG00000187634	SAMD11	chr1	997712	998212	923922	+	74040	immune	method5_re2g	0.18517505801361542	0.18517505801361542	1
chr1:997712-998212	ENSG00000187642	PERM1	chr1	997712	998212	982116	-	15846	immune	method5_re2g	0.9942801807126548	0.9942801807126548	1
chr1:997712-998212	ENSG00000187961	KLHL17	chr1	997712	998212	960583	+	37379	immune	method5_re2g	0.42859732787842947	0.42859732787842947	1
chr1:997712-998212	ENSG00000188157	AGRN	chr1	997712	998212	1020119	+	22157	immune	method5_re2g	0.5625241059081874	0.5625241059081874	1
chr1:997712-998212	ENSG00000188290	HES4	chr1	997712	998212	1000171	-	2209	immune	method5_re2g	0.9992161933189317	0.9992161933189317	1
chr1:997712-998212	ENSG00000188976	NOC2L	chr1	997712	998212	959308	-	38654	immune	method5_re2g	0.26559138801009385	0.26559138801009385	1
chr1:997712-998212	ENSG00000215915	ATAD3C	chr1	997712	998212	1449688	+	451726	immune	method5_re2g	0.7701579973949054	0.7701579973949054	1
chr1:997712-998212	ENSG00000237330	RNF223	chr1	997712	998212	1074305	-	76343	immune	method5_re2g	0.4266985202821236	0.4266985202821236	1
chr1:997712-998212	ENSG00000284662	OR4F16	chr1	997712	998212	686653	-	311309	immune	method5_re2g	0.9258065831335208	0.9258065831335208	1
chr1:998220-998720	ENSG00000187583	PLEKHN1	chr1	998220	998720	966481	+	31989	immune	method5_re2g	0.9943252619713179	0.9943252619713179	1
chr1:998220-998720	ENSG00000187608	ISG15	chr1	998220	998720	1001137	+	2667	immune	method5_re2g	0.9991061434810421	0.9991061434810421	1
chr1:998220-998720	ENSG00000187634	SAMD11	chr1	998220	998720	923922	+	74548	immune	method5_re2g	0.1924742584356984	0.1924742584356984	1
chr1:998220-998720	ENSG00000187642	PERM1	chr1	998220	998720	982116	-	16354	immune	method5_re2g	0.9954670804408818	0.9954670804408818	1
chr1:998220-998720	ENSG00000187961	KLHL17	chr1	998220	998720	960583	+	37887	immune	method5_re2g	0.44552538558930144	0.44552538558930144	1
chr1:998220-998720	ENSG00000188157	AGRN	chr1	998220	998720	1020119	+	21649	immune	method5_re2g	0.5673678483535632	0.5673678483535632	1
chr1:998220-998720	ENSG00000188290	HES4	chr1	998220	998720	1000171	-	1701	immune	method5_re2g	0.9992454120901398	0.9992454120901398	1
chr1:998220-998720	ENSG00000188976	NOC2L	chr1	998220	998720	959308	-	39162	immune	method5_re2g	0.2778834892196388	0.2778834892196388	1
chr1:998220-998720	ENSG00000215915	ATAD3C	chr1	998220	998720	1449688	+	451218	immune	method5_re2g	0.7710746712106286	0.7710746712106286	1
chr1:998220-998720	ENSG00000237330	RNF223	chr1	998220	998720	1074305	-	75835	immune	method5_re2g	0.43057832646824384	0.43057832646824384	1
chr1:998220-998720	ENSG00000284662	OR4F16	chr1	998220	998720	686653	-	311817	immune	method5_re2g	0.9297479510828721	0.9297479510828721	1
chr1:998916-999416	ENSG00000131591	C1orf159	chr1	998916	999416	1116360	-	117194	immune	method5_re2g	0.19225344687760532	0.19225344687760532	1
chr1:998916-999416	ENSG00000187583	PLEKHN1	chr1	998916	999416	966481	+	32685	immune	method5_re2g	0.996093023233919	0.996093023233919	1
chr1:998916-999416	ENSG00000187608	ISG15	chr1	998916	999416	1001137	+	1971	immune	method5_re2g	0.9995633994680012	0.9995633994680012	1
chr1:998916-999416	ENSG00000187634	SAMD11	chr1	998916	999416	923922	+	75244	immune	method5_re2g	0.23982157664135684	0.23982157664135684	1
chr1:998916-999416	ENSG00000187642	PERM1	chr1	998916	999416	982116	-	17050	immune	method5_re2g	0.9975352197620163	0.9975352197620163	1
chr1:998916-999416	ENSG00000187961	KLHL17	chr1	998916	999416	960583	+	38583	immune	method5_re2g	0.525147062227444	0.525147062227444	1
chr1:998916-999416	ENSG00000188157	AGRN	chr1	998916	999416	1020119	+	20953	immune	method5_re2g	0.6456919454305047	0.6456919454305047	1
chr1:998916-999416	ENSG00000188290	HES4	chr1	998916	999416	1000171	-	1005	immune	method5_re2g	0.9996344165488296	0.9996344165488296	1
chr1:998916-999416	ENSG00000188976	NOC2L	chr1	998916	999416	959308	-	39858	immune	method5_re2g	0.34368972159612754	0.34368972159612754	1
chr1:998916-999416	ENSG00000215915	ATAD3C	chr1	998916	999416	1449688	+	450522	immune	method5_re2g	0.7812055262073777	0.7812055262073777	1
chr1:998916-999416	ENSG00000237330	RNF223	chr1	998916	999416	1074305	-	75139	immune	method5_re2g	0.47614851600807606	0.47614851600807606	1
chr1:998916-999416	ENSG00000284662	OR4F16	chr1	998916	999416	686653	-	312513	immune	method5_re2g	0.9505977724631273	0.9505977724631273	1
chr1:999897-1000397	ENSG00000131591	C1orf159	chr1	999897	1000397	1116360	-	116213	immune	method5_re2g	0.23148803830353148	0.23148803830353148	1
chr1:999897-1000397	ENSG00000162571	TTLL10	chr1	999897	1000397	1173879	+	173732	immune	method5_re2g	0.20491329530966607	0.20491329530966607	1
chr1:999897-1000397	ENSG00000187583	PLEKHN1	chr1	999897	1000397	966481	+	33666	immune	method5_re2g	0.9978249282081341	0.9978249282081341	1
chr1:999897-1000397	ENSG00000187608	ISG15	chr1	999897	1000397	1001137	+	990	immune	method5_re2g	0.9998679658836561	0.9998679658836561	1
chr1:999897-1000397	ENSG00000187634	SAMD11	chr1	999897	1000397	923922	+	76225	immune	method5_re2g	0.33909624315609427	0.33909624315609427	1
chr1:999897-1000397	ENSG00000187642	PERM1	chr1	999897	1000397	982116	-	18031	immune	method5_re2g	0.9989041606241229	0.9989041606241229	1
chr1:999897-1000397	ENSG00000187961	KLHL17	chr1	999897	1000397	960583	+	39564	immune	method5_re2g	0.6516622637362558	0.6516622637362558	1
chr1:999897-1000397	ENSG00000188157	AGRN	chr1	999897	1000397	1020119	+	19972	immune	method5_re2g	0.7695832627492144	0.7695832627492144	1
chr1:999897-1000397	ENSG00000188290	HES4	chr1	999897	1000397	1000171	-	24	immune	method5_re2g	0.9997980202826172	0.9997980202826172	1
chr1:999897-1000397	ENSG00000188976	NOC2L	chr1	999897	1000397	959308	-	40839	immune	method5_re2g	0.46659129957572787	0.46659129957572787	1
chr1:999897-1000397	ENSG00000215915	ATAD3C	chr1	999897	1000397	1449688	+	449541	immune	method5_re2g	0.8027083274451534	0.8027083274451534	1
chr1:999897-1000397	ENSG00000237330	RNF223	chr1	999897	1000397	1074305	-	74158	immune	method5_re2g	0.5672775509483811	0.5672775509483811	1
chr1:999897-1000397	ENSG00000284662	OR4F16	chr1	999897	1000397	686653	-	313494	immune	method5_re2g	0.9727818784869372	0.9727818784869372	1
chr1:1000608-1001108	ENSG00000131591	C1orf159	chr1	1000608	1001108	1116360	-	115502	immune	method5_re2g	0.2898800584358306	0.2898800584358306	1
chr1:1000608-1001108	ENSG00000162571	TTLL10	chr1	1000608	1001108	1173879	+	173021	immune	method5_re2g	0.2365110296553955	0.2365110296553955	1
chr1:1000608-1001108	ENSG00000187583	PLEKHN1	chr1	1000608	1001108	966481	+	34377	immune	method5_re2g	0.5508230543049669	0.5508230543049669	1
chr1:1000608-1001108	ENSG00000187608	ISG15	chr1	1000608	1001108	1001137	+	279	immune	method5_re2g	0.9949160826281891	0.9949160826281891	1
chr1:1000608-1001108	ENSG00000187634	SAMD11	chr1	1000608	1001108	923922	+	76936	immune	method5_re2g	0.20377212029111927	0.20377212029111927	1
chr1:1000608-1001108	ENSG00000187642	PERM1	chr1	1000608	1001108	982116	-	18742	immune	method5_re2g	0.9982119518362688	0.9982119518362688	1
chr1:1000608-1001108	ENSG00000187961	KLHL17	chr1	1000608	1001108	960583	+	40275	immune	method5_re2g	0.3618364064387412	0.3618364064387412	1
chr1:1000608-1001108	ENSG00000188157	AGRN	chr1	1000608	1001108	1020119	+	19261	immune	method5_re2g	0.9981556069098193	0.9981556069098193	1
chr1:1000608-1001108	ENSG00000188290	HES4	chr1	1000608	1001108	1000171	-	687	immune	method5_re2g	0.9867896943703706	0.9867896943703706	1
chr1:1000608-1001108	ENSG00000188976	NOC2L	chr1	1000608	1001108	959308	-	41550	immune	method5_re2g	0.27203929985516045	0.27203929985516045	1
chr1:1000608-1001108	ENSG00000215915	ATAD3C	chr1	1000608	1001108	1449688	+	448830	immune	method5_re2g	0.7950506250453204	0.7950506250453204	1
chr1:1000608-1001108	ENSG00000237330	RNF223	chr1	1000608	1001108	1074305	-	73447	immune	method5_re2g	0.6948157365748322	0.6948157365748322	1
chr1:1000608-1001108	ENSG00000284662	OR4F16	chr1	1000608	1001108	686653	-	314205	immune	method5_re2g	0.9463040070184695	0.9463040070184695	1
chr1:1001180-1001680	ENSG00000131591	C1orf159	chr1	1001180	1001680	1116360	-	114930	immune	method5_re2g	0.4446017223894442	0.4446017223894442	1
