peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	rE2G_probability	rE2G_binary
chr1:927266-927766	ENSG00000284662	OR4F16	chr1	927266	927766	686653	-	240863	epithelial	method5_re2g	0.9999293617691889	0.9999293617691889	1
chr1:927266-927766	ENSG00000284733	OR4F29	chr1	927266	927766	451677	-	475839	epithelial	method5_re2g	0.9843434536108961	0.9843434536108961	1
chr1:928242-928742	ENSG00000187583	PLEKHN1	chr1	928242	928742	966481	+	37989	epithelial	method5_re2g	0.6017872718846246	0.6017872718846246	1
chr1:928242-928742	ENSG00000187608	ISG15	chr1	928242	928742	1001137	+	72645	epithelial	method5_re2g	0.18232665626449307	0.18232665626449307	1
chr1:928242-928742	ENSG00000187634	SAMD11	chr1	928242	928742	923922	+	4570	epithelial	method5_re2g	0.9981451604319558	0.9981451604319558	1
chr1:928242-928742	ENSG00000187642	PERM1	chr1	928242	928742	982116	-	53624	epithelial	method5_re2g	0.39188365681478954	0.39188365681478954	1
chr1:928242-928742	ENSG00000187961	KLHL17	chr1	928242	928742	960583	+	32091	epithelial	method5_re2g	0.9972873103279715	0.9972873103279715	1
chr1:928242-928742	ENSG00000188290	HES4	chr1	928242	928742	1000171	-	71679	epithelial	method5_re2g	0.23743810546548147	0.23743810546548147	1
chr1:928242-928742	ENSG00000188976	NOC2L	chr1	928242	928742	959308	-	30816	epithelial	method5_re2g	0.9972006547729899	0.9972006547729899	1
chr1:928242-928742	ENSG00000284662	OR4F16	chr1	928242	928742	686653	-	241839	epithelial	method5_re2g	0.9999252367109263	0.9999252367109263	1
chr1:928242-928742	ENSG00000284733	OR4F29	chr1	928242	928742	451677	-	476815	epithelial	method5_re2g	0.979059888750119	0.979059888750119	1
chr1:928877-929377	ENSG00000187583	PLEKHN1	chr1	928877	929377	966481	+	37354	epithelial	method5_re2g	0.6154081811360858	0.6154081811360858	1
chr1:928877-929377	ENSG00000187608	ISG15	chr1	928877	929377	1001137	+	72010	epithelial	method5_re2g	0.18517272168058033	0.18517272168058033	1
chr1:928877-929377	ENSG00000187634	SAMD11	chr1	928877	929377	923922	+	5205	epithelial	method5_re2g	0.9985511445635018	0.9985511445635018	1
chr1:928877-929377	ENSG00000187642	PERM1	chr1	928877	929377	982116	-	52989	epithelial	method5_re2g	0.4017767906354131	0.4017767906354131	1
chr1:928877-929377	ENSG00000187961	KLHL17	chr1	928877	929377	960583	+	31456	epithelial	method5_re2g	0.9974566381917717	0.9974566381917717	1
chr1:928877-929377	ENSG00000188290	HES4	chr1	928877	929377	1000171	-	71044	epithelial	method5_re2g	0.24093804778399913	0.24093804778399913	1
chr1:928877-929377	ENSG00000188976	NOC2L	chr1	928877	929377	959308	-	30181	epithelial	method5_re2g	0.9973781298669102	0.9973781298669102	1
chr1:928877-929377	ENSG00000284662	OR4F16	chr1	928877	929377	686653	-	242474	epithelial	method5_re2g	0.999931184785909	0.999931184785909	1
chr1:928877-929377	ENSG00000284733	OR4F29	chr1	928877	929377	451677	-	477450	epithelial	method5_re2g	0.985022625911061	0.985022625911061	1
chr1:929503-930003	ENSG00000187583	PLEKHN1	chr1	929503	930003	966481	+	36728	epithelial	method5_re2g	0.5995237932381458	0.5995237932381458	1
chr1:929503-930003	ENSG00000187608	ISG15	chr1	929503	930003	1001137	+	71384	epithelial	method5_re2g	0.18015705658388528	0.18015705658388528	1
chr1:929503-930003	ENSG00000187634	SAMD11	chr1	929503	930003	923922	+	5831	epithelial	method5_re2g	0.9982300688614206	0.9982300688614206	1
chr1:929503-930003	ENSG00000187642	PERM1	chr1	929503	930003	982116	-	52363	epithelial	method5_re2g	0.38913815777311206	0.38913815777311206	1
chr1:929503-930003	ENSG00000187961	KLHL17	chr1	929503	930003	960583	+	30830	epithelial	method5_re2g	0.997259828894787	0.997259828894787	1
chr1:929503-930003	ENSG00000188290	HES4	chr1	929503	930003	1000171	-	70418	epithelial	method5_re2g	0.23474109386657457	0.23474109386657457	1
chr1:929503-930003	ENSG00000188976	NOC2L	chr1	929503	930003	959308	-	29555	epithelial	method5_re2g	0.9971663818945727	0.9971663818945727	1
chr1:929503-930003	ENSG00000284662	OR4F16	chr1	929503	930003	686653	-	243100	epithelial	method5_re2g	0.9999272796088537	0.9999272796088537	1
chr1:929503-930003	ENSG00000284733	OR4F29	chr1	929503	930003	451677	-	478076	epithelial	method5_re2g	0.9802133145175821	0.9802133145175821	1
chr1:930519-931019	ENSG00000187583	PLEKHN1	chr1	930519	931019	966481	+	35712	epithelial	method5_re2g	0.6104255130021508	0.6104255130021508	1
chr1:930519-931019	ENSG00000187608	ISG15	chr1	930519	931019	1001137	+	70368	epithelial	method5_re2g	0.18231267808816412	0.18231267808816412	1
chr1:930519-931019	ENSG00000187634	SAMD11	chr1	930519	931019	923922	+	6847	epithelial	method5_re2g	0.9983422733305662	0.9983422733305662	1
chr1:930519-931019	ENSG00000187642	PERM1	chr1	930519	931019	982116	-	51347	epithelial	method5_re2g	0.39662862359074114	0.39662862359074114	1
chr1:930519-931019	ENSG00000187961	KLHL17	chr1	930519	931019	960583	+	29814	epithelial	method5_re2g	0.9974000425047496	0.9974000425047496	1
chr1:930519-931019	ENSG00000188290	HES4	chr1	930519	931019	1000171	-	69402	epithelial	method5_re2g	0.23739155258969968	0.23739155258969968	1
chr1:930519-931019	ENSG00000188976	NOC2L	chr1	930519	931019	959308	-	28539	epithelial	method5_re2g	0.9973136406918186	0.9973136406918186	1
chr1:930519-931019	ENSG00000284662	OR4F16	chr1	930519	931019	686653	-	244116	epithelial	method5_re2g	0.999931047131419	0.999931047131419	1
chr1:930519-931019	ENSG00000284733	OR4F29	chr1	930519	931019	451677	-	479092	epithelial	method5_re2g	0.9840317592195459	0.9840317592195459	1
chr1:931145-931645	ENSG00000187583	PLEKHN1	chr1	931145	931645	966481	+	35086	epithelial	method5_re2g	0.6075950607555916	0.6075950607555916	1
chr1:931145-931645	ENSG00000187608	ISG15	chr1	931145	931645	1001137	+	69742	epithelial	method5_re2g	0.18117291618200979	0.18117291618200979	1
chr1:931145-931645	ENSG00000187634	SAMD11	chr1	931145	931645	923922	+	7473	epithelial	method5_re2g	0.9983027215357244	0.9983027215357244	1
chr1:931145-931645	ENSG00000187642	PERM1	chr1	931145	931645	982116	-	50721	epithelial	method5_re2g	0.3942090706824903	0.3942090706824903	1
chr1:931145-931645	ENSG00000187961	KLHL17	chr1	931145	931645	960583	+	29188	epithelial	method5_re2g	0.997364013162681	0.997364013162681	1
chr1:931145-931645	ENSG00000188290	HES4	chr1	931145	931645	1000171	-	68776	epithelial	method5_re2g	0.2359595680668136	0.2359595680668136	1
chr1:931145-931645	ENSG00000188976	NOC2L	chr1	931145	931645	959308	-	27913	epithelial	method5_re2g	0.9972720071021824	0.9972720071021824	1
chr1:931145-931645	ENSG00000284662	OR4F16	chr1	931145	931645	686653	-	244742	epithelial	method5_re2g	0.999931355699953	0.999931355699953	1
chr1:931145-931645	ENSG00000284733	OR4F29	chr1	931145	931645	451677	-	479718	epithelial	method5_re2g	0.9835857522691207	0.9835857522691207	1
chr1:932104-932604	ENSG00000187583	PLEKHN1	chr1	932104	932604	966481	+	34127	epithelial	method5_re2g	0.6133000271859752	0.6133000271859752	1
chr1:932104-932604	ENSG00000187608	ISG15	chr1	932104	932604	1001137	+	68783	epithelial	method5_re2g	0.18275162190152525	0.18275162190152525	1
chr1:932104-932604	ENSG00000187634	SAMD11	chr1	932104	932604	923922	+	8432	epithelial	method5_re2g	0.9982839475428675	0.9982839475428675	1
chr1:932104-932604	ENSG00000187642	PERM1	chr1	932104	932604	982116	-	49762	epithelial	method5_re2g	0.39832222352633795	0.39832222352633795	1
chr1:932104-932604	ENSG00000187961	KLHL17	chr1	932104	932604	960583	+	28229	epithelial	method5_re2g	0.9974342497119442	0.9974342497119442	1
chr1:932104-932604	ENSG00000188290	HES4	chr1	932104	932604	1000171	-	67817	epithelial	method5_re2g	0.23786732781572387	0.23786732781572387	1
chr1:932104-932604	ENSG00000188976	NOC2L	chr1	932104	932604	959308	-	26954	epithelial	method5_re2g	0.9973437906917377	0.9973437906917377	1
chr1:932104-932604	ENSG00000284662	OR4F16	chr1	932104	932604	686653	-	245701	epithelial	method5_re2g	0.9999333140730311	0.9999333140730311	1
chr1:932104-932604	ENSG00000284733	OR4F29	chr1	932104	932604	451677	-	480677	epithelial	method5_re2g	0.9846999093414158	0.9846999093414158	1
chr1:933034-933534	ENSG00000187583	PLEKHN1	chr1	933034	933534	966481	+	33197	epithelial	method5_re2g	0.7017692773805657	0.7017692773805657	1
chr1:933034-933534	ENSG00000187608	ISG15	chr1	933034	933534	1001137	+	67853	epithelial	method5_re2g	0.21374966875051332	0.21374966875051332	1
chr1:933034-933534	ENSG00000187634	SAMD11	chr1	933034	933534	923922	+	9362	epithelial	method5_re2g	0.9992045669440768	0.9992045669440768	1
chr1:933034-933534	ENSG00000187642	PERM1	chr1	933034	933534	982116	-	48832	epithelial	method5_re2g	0.47443928075299885	0.47443928075299885	1
chr1:933034-933534	ENSG00000187961	KLHL17	chr1	933034	933534	960583	+	27299	epithelial	method5_re2g	0.9983434159915693	0.9983434159915693	1
chr1:933034-933534	ENSG00000188290	HES4	chr1	933034	933534	1000171	-	66887	epithelial	method5_re2g	0.2755121616902391	0.2755121616902391	1
chr1:933034-933534	ENSG00000188976	NOC2L	chr1	933034	933534	959308	-	26024	epithelial	method5_re2g	0.9983026535666978	0.9983026535666978	1
chr1:933034-933534	ENSG00000284662	OR4F16	chr1	933034	933534	686653	-	246631	epithelial	method5_re2g	0.9999553398041104	0.9999553398041104	1
chr1:933034-933534	ENSG00000284733	OR4F29	chr1	933034	933534	451677	-	481607	epithelial	method5_re2g	0.9954555039299927	0.9954555039299927	1
chr1:933657-934157	ENSG00000187583	PLEKHN1	chr1	933657	934157	966481	+	32574	epithelial	method5_re2g	0.6083142045842701	0.6083142045842701	1
chr1:933657-934157	ENSG00000187608	ISG15	chr1	933657	934157	1001137	+	67230	epithelial	method5_re2g	0.18156934766498442	0.18156934766498442	1
chr1:933657-934157	ENSG00000187634	SAMD11	chr1	933657	934157	923922	+	9985	epithelial	method5_re2g	0.9980772612192853	0.9980772612192853	1
chr1:933657-934157	ENSG00000187642	PERM1	chr1	933657	934157	982116	-	48209	epithelial	method5_re2g	0.3944064919491296	0.3944064919491296	1
chr1:933657-934157	ENSG00000187961	KLHL17	chr1	933657	934157	960583	+	26676	epithelial	method5_re2g	0.9973687591665236	0.9973687591665236	1
chr1:933657-934157	ENSG00000188290	HES4	chr1	933657	934157	1000171	-	66264	epithelial	method5_re2g	0.23632345204172964	0.23632345204172964	1
chr1:933657-934157	ENSG00000188976	NOC2L	chr1	933657	934157	959308	-	25401	epithelial	method5_re2g	0.9972657848474827	0.9972657848474827	1
chr1:933657-934157	ENSG00000284662	OR4F16	chr1	933657	934157	686653	-	247254	epithelial	method5_re2g	0.999933325201443	0.999933325201443	1
chr1:933657-934157	ENSG00000284733	OR4F29	chr1	933657	934157	451677	-	482230	epithelial	method5_re2g	0.9827368072701759	0.9827368072701759	1
chr1:935054-935554	ENSG00000187583	PLEKHN1	chr1	935054	935554	966481	+	31177	epithelial	method5_re2g	0.6175383733161359	0.6175383733161359	1
chr1:935054-935554	ENSG00000187608	ISG15	chr1	935054	935554	1001137	+	65833	epithelial	method5_re2g	0.18376020743959603	0.18376020743959603	1
chr1:935054-935554	ENSG00000187634	SAMD11	chr1	935054	935554	923922	+	11382	epithelial	method5_re2g	0.997989468224554	0.997989468224554	1
chr1:935054-935554	ENSG00000187642	PERM1	chr1	935054	935554	982116	-	46812	epithelial	method5_re2g	0.4005055537514866	0.4005055537514866	1
chr1:935054-935554	ENSG00000187961	KLHL17	chr1	935054	935554	960583	+	25279	epithelial	method5_re2g	0.9974879135700326	0.9974879135700326	1
chr1:935054-935554	ENSG00000188290	HES4	chr1	935054	935554	1000171	-	64867	epithelial	method5_re2g	0.23899256886446374	0.23899256886446374	1
chr1:935054-935554	ENSG00000188976	NOC2L	chr1	935054	935554	959308	-	24004	epithelial	method5_re2g	0.997391351622792	0.997391351622792	1
chr1:935054-935554	ENSG00000284662	OR4F16	chr1	935054	935554	686653	-	248651	epithelial	method5_re2g	0.9999349401988894	0.9999349401988894	1
chr1:935054-935554	ENSG00000284733	OR4F29	chr1	935054	935554	451677	-	483627	epithelial	method5_re2g	0.9840183237448837	0.9840183237448837	1
chr1:935705-936205	ENSG00000187583	PLEKHN1	chr1	935705	936205	966481	+	30526	epithelial	method5_re2g	0.6311697561844704	0.6311697561844704	1
chr1:935705-936205	ENSG00000187608	ISG15	chr1	935705	936205	1001137	+	65182	epithelial	method5_re2g	0.1877584195525391	0.1877584195525391	1
chr1:935705-936205	ENSG00000187634	SAMD11	chr1	935705	936205	923922	+	12033	epithelial	method5_re2g	0.9982143221831987	0.9982143221831987	1
chr1:935705-936205	ENSG00000187642	PERM1	chr1	935705	936205	982116	-	46161	epithelial	method5_re2g	0.4110804183791507	0.4110804183791507	1
chr1:935705-936205	ENSG00000187961	KLHL17	chr1	935705	936205	960583	+	24628	epithelial	method5_re2g	0.9976456701436487	0.9976456701436487	1
chr1:935705-936205	ENSG00000188290	HES4	chr1	935705	936205	1000171	-	64216	epithelial	method5_re2g	0.24385489364024868	0.24385489364024868	1
chr1:935705-936205	ENSG00000188976	NOC2L	chr1	935705	936205	959308	-	23353	epithelial	method5_re2g	0.9975559620351687	0.9975559620351687	1
chr1:935705-936205	ENSG00000284662	OR4F16	chr1	935705	936205	686653	-	249302	epithelial	method5_re2g	0.9999393024393847	0.9999393024393847	1
chr1:935705-936205	ENSG00000284733	OR4F29	chr1	935705	936205	451677	-	484278	epithelial	method5_re2g	0.9872639983026021	0.9872639983026021	1
chr1:936324-936824	ENSG00000187583	PLEKHN1	chr1	936324	936824	966481	+	29907	epithelial	method5_re2g	0.6073425849412407	0.6073425849412407	1
chr1:936324-936824	ENSG00000187608	ISG15	chr1	936324	936824	1001137	+	64563	epithelial	method5_re2g	0.18081925652825556	0.18081925652825556	1
chr1:936324-936824	ENSG00000187634	SAMD11	chr1	936324	936824	923922	+	12652	epithelial	method5_re2g	0.9978254062567659	0.9978254062567659	1
chr1:936324-936824	ENSG00000187642	PERM1	chr1	936324	936824	982116	-	45542	epithelial	method5_re2g	0.3926823235857058	0.3926823235857058	1
chr1:936324-936824	ENSG00000187961	KLHL17	chr1	936324	936824	960583	+	24009	epithelial	method5_re2g	0.9973559428874662	0.9973559428874662	1
chr1:936324-936824	ENSG00000188290	HES4	chr1	936324	936824	1000171	-	63597	epithelial	method5_re2g	0.23528571912608268	0.23528571912608268	1
chr1:936324-936824	ENSG00000188976	NOC2L	chr1	936324	936824	959308	-	22734	epithelial	method5_re2g	0.9972392097616164	0.9972392097616164	1
chr1:936324-936824	ENSG00000284662	OR4F16	chr1	936324	936824	686653	-	249921	epithelial	method5_re2g	0.9999343225739042	0.9999343225739042	1
chr1:936324-936824	ENSG00000284733	OR4F29	chr1	936324	936824	451677	-	484897	epithelial	method5_re2g	0.9812730251824426	0.9812730251824426	1
chr1:936832-937332	ENSG00000187583	PLEKHN1	chr1	936832	937332	966481	+	29399	epithelial	method5_re2g	0.6260245315889696	0.6260245315889696	1
chr1:936832-937332	ENSG00000187608	ISG15	chr1	936832	937332	1001137	+	64055	epithelial	method5_re2g	0.18631078309585375	0.18631078309585375	1
chr1:936832-937332	ENSG00000187634	SAMD11	chr1	936832	937332	923922	+	13160	epithelial	method5_re2g	0.9981758136687414	0.9981758136687414	1
chr1:936832-937332	ENSG00000187642	PERM1	chr1	936832	937332	982116	-	45034	epithelial	method5_re2g	0.4071603296835112	0.4071603296835112	1
chr1:936832-937332	ENSG00000187961	KLHL17	chr1	936832	937332	960583	+	23501	epithelial	method5_re2g	0.997578448641062	0.997578448641062	1
chr1:936832-937332	ENSG00000188290	HES4	chr1	936832	937332	1000171	-	63089	epithelial	method5_re2g	0.2419817138165986	0.2419817138165986	1
chr1:936832-937332	ENSG00000188976	NOC2L	chr1	936832	937332	959308	-	22226	epithelial	method5_re2g	0.997473186972392	0.997473186972392	1
chr1:936832-937332	ENSG00000284662	OR4F16	chr1	936832	937332	686653	-	250429	epithelial	method5_re2g	0.9999401598989165	0.9999401598989165	1
chr1:936832-937332	ENSG00000284733	OR4F29	chr1	936832	937332	451677	-	485405	epithelial	method5_re2g	0.9865959798314928	0.9865959798314928	1
chr1:937355-937855	ENSG00000187583	PLEKHN1	chr1	937355	937855	966481	+	28876	epithelial	method5_re2g	0.6120831212675608	0.6120831212675608	1
chr1:937355-937855	ENSG00000187608	ISG15	chr1	937355	937855	1001137	+	63532	epithelial	method5_re2g	0.18219494208904413	0.18219494208904413	1
chr1:937355-937855	ENSG00000187634	SAMD11	chr1	937355	937855	923922	+	13683	epithelial	method5_re2g	0.9980026430233981	0.9980026430233981	1
chr1:937355-937855	ENSG00000187642	PERM1	chr1	937355	937855	982116	-	44511	epithelial	method5_re2g	0.396506491774422	0.396506491774422	1
chr1:937355-937855	ENSG00000187961	KLHL17	chr1	937355	937855	960583	+	22978	epithelial	method5_re2g	0.9974047256536986	0.9974047256536986	1
chr1:937355-937855	ENSG00000188290	HES4	chr1	937355	937855	1000171	-	62566	epithelial	method5_re2g	0.23688057667140247	0.23688057667140247	1
chr1:937355-937855	ENSG00000188976	NOC2L	chr1	937355	937855	959308	-	21703	epithelial	method5_re2g	0.9972788918642568	0.9972788918642568	1
chr1:937355-937855	ENSG00000284662	OR4F16	chr1	937355	937855	686653	-	250952	epithelial	method5_re2g	0.9999380589329641	0.9999380589329641	1
chr1:937355-937855	ENSG00000284733	OR4F29	chr1	937355	937855	451677	-	485928	epithelial	method5_re2g	0.9837021216677795	0.9837021216677795	1
chr1:938020-938520	ENSG00000187583	PLEKHN1	chr1	938020	938520	966481	+	28211	epithelial	method5_re2g	0.7264798690902534	0.7264798690902534	1
chr1:938020-938520	ENSG00000187608	ISG15	chr1	938020	938520	1001137	+	62867	epithelial	method5_re2g	0.22137320136702815	0.22137320136702815	1
chr1:938020-938520	ENSG00000187634	SAMD11	chr1	938020	938520	923922	+	14348	epithelial	method5_re2g	0.9991461711551742	0.9991461711551742	1
chr1:938020-938520	ENSG00000187642	PERM1	chr1	938020	938520	982116	-	43846	epithelial	method5_re2g	0.49469479375358016	0.49469479375358016	1
chr1:938020-938520	ENSG00000187961	KLHL17	chr1	938020	938520	960583	+	22313	epithelial	method5_re2g	0.9985554232198806	0.9985554232198806	1
chr1:938020-938520	ENSG00000188290	HES4	chr1	938020	938520	1000171	-	61901	epithelial	method5_re2g	0.2843571828781935	0.2843571828781935	1
chr1:938020-938520	ENSG00000188976	NOC2L	chr1	938020	938520	959308	-	21038	epithelial	method5_re2g	0.9985088494121476	0.9985088494121476	1
chr1:938020-938520	ENSG00000284662	OR4F16	chr1	938020	938520	686653	-	251617	epithelial	method5_re2g	0.9999617681524644	0.9999617681524644	1
chr1:938020-938520	ENSG00000284733	OR4F29	chr1	938020	938520	451677	-	486593	epithelial	method5_re2g	0.9964165804221152	0.9964165804221152	1
chr1:938644-939144	ENSG00000187583	PLEKHN1	chr1	938644	939144	966481	+	27587	epithelial	method5_re2g	0.6405005020537943	0.6405005020537943	1
chr1:938644-939144	ENSG00000187608	ISG15	chr1	938644	939144	1001137	+	62243	epithelial	method5_re2g	0.1894443034565266	0.1894443034565266	1
chr1:938644-939144	ENSG00000187634	SAMD11	chr1	938644	939144	923922	+	14972	epithelial	method5_re2g	0.9983903673385842	0.9983903673385842	1
chr1:938644-939144	ENSG00000187642	PERM1	chr1	938644	939144	982116	-	43222	epithelial	method5_re2g	0.4176995542243757	0.4176995542243757	1
chr1:938644-939144	ENSG00000187961	KLHL17	chr1	938644	939144	960583	+	21689	epithelial	method5_re2g	0.9977374954430339	0.9977374954430339	1
chr1:938644-939144	ENSG00000188290	HES4	chr1	938644	939144	1000171	-	61277	epithelial	method5_re2g	0.24570093970692627	0.24570093970692627	1
chr1:938644-939144	ENSG00000188976	NOC2L	chr1	938644	939144	959308	-	20414	epithelial	method5_re2g	0.9976275831593655	0.9976275831593655	1
chr1:938644-939144	ENSG00000284662	OR4F16	chr1	938644	939144	686653	-	252241	epithelial	method5_re2g	0.9999458930923406	0.9999458930923406	1
chr1:938644-939144	ENSG00000284733	OR4F29	chr1	938644	939144	451677	-	487217	epithelial	method5_re2g	0.9898703854074766	0.9898703854074766	1
chr1:939282-939782	ENSG00000187583	PLEKHN1	chr1	939282	939782	966481	+	26949	epithelial	method5_re2g	0.6366303015129648	0.6366303015129648	1
chr1:939282-939782	ENSG00000187608	ISG15	chr1	939282	939782	1001137	+	61605	epithelial	method5_re2g	0.18791756344406996	0.18791756344406996	1
chr1:939282-939782	ENSG00000187634	SAMD11	chr1	939282	939782	923922	+	15610	epithelial	method5_re2g	0.998341778033465	0.998341778033465	1
chr1:939282-939782	ENSG00000187642	PERM1	chr1	939282	939782	982116	-	42584	epithelial	method5_re2g	0.4143460590384926	0.4143460590384926	1
chr1:939282-939782	ENSG00000187961	KLHL17	chr1	939282	939782	960583	+	21051	epithelial	method5_re2g	0.9976909791229565	0.9976909791229565	1
chr1:939282-939782	ENSG00000188290	HES4	chr1	939282	939782	1000171	-	60639	epithelial	method5_re2g	0.2437877411430365	0.2437877411430365	1
chr1:939282-939782	ENSG00000188976	NOC2L	chr1	939282	939782	959308	-	19776	epithelial	method5_re2g	0.9975701764605707	0.9975701764605707	1
chr1:939282-939782	ENSG00000284662	OR4F16	chr1	939282	939782	686653	-	252879	epithelial	method5_re2g	0.9999458090839577	0.9999458090839577	1
chr1:939282-939782	ENSG00000284733	OR4F29	chr1	939282	939782	451677	-	487855	epithelial	method5_re2g	0.989473402451828	0.989473402451828	1
chr1:940079-940579	ENSG00000187583	PLEKHN1	chr1	940079	940579	966481	+	26152	epithelial	method5_re2g	0.7088043139616391	0.7088043139616391	1
chr1:940079-940579	ENSG00000187608	ISG15	chr1	940079	940579	1001137	+	60808	epithelial	method5_re2g	0.2115233524149885	0.2115233524149885	1
chr1:940079-940579	ENSG00000187634	SAMD11	chr1	940079	940579	923922	+	16407	epithelial	method5_re2g	0.9989520714060056	0.9989520714060056	1
chr1:940079-940579	ENSG00000187642	PERM1	chr1	940079	940579	982116	-	41787	epithelial	method5_re2g	0.47515971960883613	0.47515971960883613	1
chr1:940079-940579	ENSG00000187961	KLHL17	chr1	940079	940579	960583	+	20254	epithelial	method5_re2g	0.9984105462953613	0.9984105462953613	1
chr1:940079-940579	ENSG00000188290	HES4	chr1	940079	940579	1000171	-	59842	epithelial	method5_re2g	0.27242461651899086	0.27242461651899086	1
chr1:940079-940579	ENSG00000188976	NOC2L	chr1	940079	940579	959308	-	18979	epithelial	method5_re2g	0.9983431089490346	0.9983431089490346	1
chr1:940079-940579	ENSG00000284662	OR4F16	chr1	940079	940579	686653	-	253676	epithelial	method5_re2g	0.9999593635150428	0.9999593635150428	1
chr1:940079-940579	ENSG00000284733	OR4F29	chr1	940079	940579	451677	-	488652	epithelial	method5_re2g	0.9956411319914921	0.9956411319914921	1
chr1:941017-941517	ENSG00000187583	PLEKHN1	chr1	941017	941517	966481	+	25214	epithelial	method5_re2g	0.6721159423666604	0.6721159423666604	1
chr1:941017-941517	ENSG00000187608	ISG15	chr1	941017	941517	1001137	+	59870	epithelial	method5_re2g	0.19762750767111856	0.19762750767111856	1
chr1:941017-941517	ENSG00000187634	SAMD11	chr1	941017	941517	923922	+	17345	epithelial	method5_re2g	0.9985851609711259	0.9985851609711259	1
chr1:941017-941517	ENSG00000187642	PERM1	chr1	941017	941517	982116	-	40849	epithelial	method5_re2g	0.4414485812432846	0.4414485812432846	1
chr1:941017-941517	ENSG00000187961	KLHL17	chr1	941017	941517	960583	+	19316	epithelial	method5_re2g	0.9980736363740157	0.9980736363740157	1
chr1:941017-941517	ENSG00000188290	HES4	chr1	941017	941517	1000171	-	58904	epithelial	method5_re2g	0.25556208763404775	0.25556208763404775	1
chr1:941017-941517	ENSG00000188976	NOC2L	chr1	941017	941517	959308	-	18041	epithelial	method5_re2g	0.9979747021948736	0.9979747021948736	1
chr1:941017-941517	ENSG00000284662	OR4F16	chr1	941017	941517	686653	-	254614	epithelial	method5_re2g	0.9999527223298752	0.9999527223298752	1
chr1:941017-941517	ENSG00000284733	OR4F29	chr1	941017	941517	451677	-	489590	epithelial	method5_re2g	0.993116539518645	0.993116539518645	1
chr1:941558-942058	ENSG00000187583	PLEKHN1	chr1	941558	942058	966481	+	24673	epithelial	method5_re2g	0.7412965673177244	0.7412965673177244	1
chr1:941558-942058	ENSG00000187608	ISG15	chr1	941558	942058	1001137	+	59329	epithelial	method5_re2g	0.22361880410560428	0.22361880410560428	1
chr1:941558-942058	ENSG00000187634	SAMD11	chr1	941558	942058	923922	+	17886	epithelial	method5_re2g	0.9990985021555755	0.9990985021555755	1
chr1:941558-942058	ENSG00000187642	PERM1	chr1	941558	942058	982116	-	40308	epithelial	method5_re2g	0.5051030571458713	0.5051030571458713	1
chr1:941558-942058	ENSG00000187961	KLHL17	chr1	941558	942058	960583	+	18775	epithelial	method5_re2g	0.9986776569908382	0.9986776569908382	1
chr1:941558-942058	ENSG00000188290	HES4	chr1	941558	942058	1000171	-	58363	epithelial	method5_re2g	0.28683301393953153	0.28683301393953153	1
chr1:941558-942058	ENSG00000188976	NOC2L	chr1	941558	942058	959308	-	17500	epithelial	method5_re2g	0.9986203567971779	0.9986203567971779	1
chr1:941558-942058	ENSG00000284662	OR4F16	chr1	941558	942058	686653	-	255155	epithelial	method5_re2g	0.9999648328529277	0.9999648328529277	1
chr1:941558-942058	ENSG00000284733	OR4F29	chr1	941558	942058	451677	-	490131	epithelial	method5_re2g	0.99687797457084	0.99687797457084	1
chr1:942344-942844	ENSG00000187583	PLEKHN1	chr1	942344	942844	966481	+	23887	epithelial	method5_re2g	0.676886923390817	0.676886923390817	1
chr1:942344-942844	ENSG00000187608	ISG15	chr1	942344	942844	1001137	+	58543	epithelial	method5_re2g	0.1978753898496041	0.1978753898496041	1
chr1:942344-942844	ENSG00000187634	SAMD11	chr1	942344	942844	923922	+	18672	epithelial	method5_re2g	0.9985960547938585	0.9985960547938585	1
chr1:942344-942844	ENSG00000187642	PERM1	chr1	942344	942844	982116	-	39522	epithelial	method5_re2g	0.4442346165315301	0.4442346165315301	1
chr1:942344-942844	ENSG00000187961	KLHL17	chr1	942344	942844	960583	+	17989	epithelial	method5_re2g	0.9981180547580034	0.9981180547580034	1
chr1:942344-942844	ENSG00000188290	HES4	chr1	942344	942844	1000171	-	57577	epithelial	method5_re2g	0.25577326450969945	0.25577326450969945	1
chr1:942344-942844	ENSG00000188976	NOC2L	chr1	942344	942844	959308	-	16714	epithelial	method5_re2g	0.9980076896638288	0.9980076896638288	1
chr1:942344-942844	ENSG00000284662	OR4F16	chr1	942344	942844	686653	-	255941	epithelial	method5_re2g	0.9999543861506678	0.9999543861506678	1
chr1:942344-942844	ENSG00000284733	OR4F29	chr1	942344	942844	451677	-	490917	epithelial	method5_re2g	0.9935992643829793	0.9935992643829793	1
chr1:942896-943396	ENSG00000187583	PLEKHN1	chr1	942896	943396	966481	+	23335	epithelial	method5_re2g	0.6625860271626808	0.6625860271626808	1
chr1:942896-943396	ENSG00000187608	ISG15	chr1	942896	943396	1001137	+	57991	epithelial	method5_re2g	0.19286987339204328	0.19286987339204328	1
chr1:942896-943396	ENSG00000187634	SAMD11	chr1	942896	943396	923922	+	19224	epithelial	method5_re2g	0.9984811158029917	0.9984811158029917	1
chr1:942896-943396	ENSG00000187642	PERM1	chr1	942896	943396	982116	-	38970	epithelial	method5_re2g	0.43213655467711837	0.43213655467711837	1
